CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nigeria,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-6.803388815,-10.92408504,-1.115623218,5.913027464,0.06094527,3.200125467,7.334025488,1.919381297,11.77688593,0.358352604,4.631192947,-2.035118776,-1.814924483,-0.072664767,4.195924045,2.93709942,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,
Nicaragua,,7.497743398,10.89079833,10.86547925,11.69847903,9.525155827,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.73821633,-0.052499721,-0.189281496,0.386346619,-0.392936019,3.337726081,5.911907916,6.344268336,3.966650879,3.711681463,7.035970573,4.101590155,2.960843554,0.753938895,2.520732899,5.312170527,4.282398312,4.152323187,5.075817499,3.435572996,-3.292815113,4.410481398,6.316709606,6.496747299,4.926115047,4.786492487,4.792056766,4.562927609,4.630821552,-3.949863807,-3.87904755,
Netherlands,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,6.140181648,4.316980365,3.533874409,5.444222985,3.438717861,0.002028862,4.456309652,2.520440279,2.696246964,2.014166128,1.341914136,-0.783611707,-1.240756593,2.069957888,3.061679182,2.580179771,2.786975737,1.931248685,3.441218861,4.420117896,4.183222986,2.439134408,1.706070897,1.257552158,2.961092569,3.116035986,3.498742121,4.329053405,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.677418368,
Norway,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,1.943300505,5.672407475,5.330625916,4.532918846,3.923010202,4.952147785,5.825393459,4.160747322,3.869406251,4.372459927,4.564648356,1.598274364,0.235354478,3.972808814,6.052403165,5.553358964,4.042252621,1.753400789,-0.255347258,1.038289969,1.932419827,3.084721395,3.574395539,2.845324367,5.055427388,4.155491334,5.027947172,5.284592985,2.624426222,2.012863289,3.204979222,2.074790394,1.44625414,0.910105664,3.96941456,2.625457626,2.399790821,2.994251851,0.476379999,-1.727020309,0.701833824,0.981469497,2.703073855,1.034072914,1.969544301,1.967128438,1.071558977,2.323258407,1.289548201,1.154721939,
Nepal,,1.908265969,1.910320034,1.895111643,7.532448553,-1.203189017,7.040643143,-1.571497498,0.675483464,4.463421601,2.575992126,-1.1953833,3.117800363,-0.476536268,6.333590373,1.456470708,4.39853618,3.016973441,4.40574139,2.368877794,-2.319394203,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799892149,0.120143175,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.588678499,8.223499483,6.70099546,6.99121244,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.060606061,-22.85714286,22.22222222,9.090909091,11.11111111,10,11.36363636,30.6122449,26.5625,3.703703704,3.571428571,-5.747126437,6.097560976,0,
New Zealand,,,,,,,,,,,,3.785458922,5.119107226,7.800278749,5.993440173,-1.731682992,0.928812648,-4.372815887,0.318506303,2.191385522,1.284029178,4.655927204,0.929521579,3.491937849,4.792833752,1.61504778,2.706089451,0.970664495,-0.354502551,0.16138668,0.153114606,-1.090608185,1.094546403,6.391281412,5.119185349,4.722050291,3.617320184,2.049501318,0.798168393,5.451075733,2.905068362,3.464183344,4.674408894,4.549889189,4.027911027,3.32040851,2.846497121,3.070228139,-1.030057307,-0.145965584,1.555985368,2.358784916,2.239563436,2.628800543,3.625595595,3.618967903,3.677595055,3.163097542,3.116242615,2.811070102,
OECD members,,4.674889407,5.842464161,5.522096186,6.627527574,5.476426308,6.100534671,4.64842274,6.30686726,5.689667335,2.699344758,3.808047997,5.475915408,6.115690552,1.138754284,0.216242959,4.735044594,3.695963938,4.334717841,3.967059755,1.404813733,2.123029139,0.313495412,2.823082605,4.591276536,3.734279995,3.042477447,3.553879661,4.623047802,3.82736784,3.085102509,1.360801691,2.03521029,1.207683964,3.071502107,2.706587722,3.046465923,3.165203589,2.808354271,3.178556585,3.993169341,1.410775846,1.546839086,2.054292109,3.220416287,2.83577681,3.096918017,2.72931181,0.270032615,-3.436080708,2.940932435,1.85414959,1.281358466,1.510685262,2.069031676,2.4193139,1.749853182,2.57055685,2.206740155,1.625469832,
Oman,,,,,,,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225086,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.00721833,-3.69353109,4.331741541,6.035444115,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,0.331496297,6.551066393,4.482802283,-1.10090483,-2.668591212,1.292205037,2.490221492,5.371888789,4.452684151,8.200077978,6.112395533,1.71398521,2.658868673,9.045042934,5.104799427,1.458555782,4.630374517,5.097067605,0.346322041,1.763560904,-1.647926213,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.246642419,4.608490319,4.491672329,9.181383039,5.80651313,10.61140888,10.00578787,7.502225404,2.070246311,8.508297148,7.529352479,3.609378117,3.599249187,3.734757976,3.140918771,2.75511456,1.05889099,2.022041332,1.867201869,
Pakistan,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747698,3.737415553,4.962609149,4.846581284,1.014396014,2.550234296,3.660132743,4.260088011,3.554418216,2.508337724,5.777033992,7.546860015,6.518778074,5.898984441,4.832817277,1.701405465,2.831658519,1.606688629,2.748405917,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.554277437,5.836417498,0.98882944,
Panama,,10.92659484,8.244736818,8.538788802,4.432130369,9.16003626,7.581401884,8.552931177,6.977388626,8.441389169,6.959226107,9.616137579,4.582812505,5.364310215,2.448319564,1.74091944,1.664461359,1.09402589,9.792643918,4.51475108,13.08448173,9.206809453,5.348456439,-4.491364346,2.709473773,4.942233651,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005562,8.201680334,5.455744436,2.850146814,1.751678757,4.079703206,6.46099044,7.341500703,3.917206589,2.715374155,0.574272791,2.229149417,4.205495945,7.522079658,7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827839392,11.31373175,9.778903946,6.903272566,5.066743218,5.732763632,4.953499944,5.599006763,3.692100864,3.006389295,
Peru,,7.347096331,10.03529333,4.328249818,6.54786765,5.621733449,8.238920446,3.852564408,0.152237711,3.514458913,3.365946003,4.590539928,3.477535123,6.276934756,9.386834919,4.300863165,1.447110995,0.349063699,-2.642502979,4.090750574,5.943335398,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.976935718,2.150131391,
Philippines,,5.616579319,4.773121848,7.060487423,3.446982145,5.265810464,4.425994174,5.324150188,4.94541808,4.656358578,3.764604859,5.428631369,5.446791104,8.920646822,3.55811508,5.564773624,8.806630567,5.602055577,5.172103287,5.639675746,5.148911294,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.337603031,2.116307179,4.387623341,4.678692219,5.845873473,5.185362276,-0.576718147,3.081916459,4.411222159,3.049231345,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.33449996,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485572,6.040575257,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4401233,3.579391408,-3.263369863,4.856009146,3.959868893,-0.405653116,2.021153899,-5.781917893,-6.590462376,0.216072674,6.683682862,1.672602595,-3.387316396,6.293847377,7.539069794,-0.08336373,-1.916360453,4.058885124,-4.24729447,
Papua New Guinea,,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897709,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409943958,7.815189349,-0.296457696,6.800421281,10.1284541,1.107543597,4.657119635,3.824946266,13.54377062,6.578356406,5.48957307,3.534610884,-0.279252337,5.9,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578796,2.514978612,3.738310308,5.292802058,7.102865538,6.115380709,6.449059835,4.640634369,4.654826659,4.561025468,1.258472694,2.035903501,3.498399184,4.982822123,3.506847453,6.131143946,7.061543813,4.199962292,2.832184589,3.740517779,4.757638004,1.324890828,1.125767836,3.378578073,4.236326306,3.141731229,4.83065457,5.353704746,4.540919514,
Pre-demographic dividend,,,,,,,,,,11.83407087,12.66905185,9.476160101,3.209141873,4.031670893,8.988021429,-0.407586588,7.357150823,4.706695448,-0.164898175,6.331284845,4.90533024,-4.184715664,-1.078977605,-5.046539515,0.562942974,3.766271133,2.473165706,3.921128332,3.757727137,1.483382006,9.83701516,-9.967936256,2.973485761,-0.173949707,0.13303797,3.234614115,5.874357141,5.94917613,7.720738685,4.790172338,2.930982391,4.834401865,6.083171738,-0.288032335,12.70629985,6.672095893,7.11029093,6.406363821,6.847934998,5.189548353,6.335458251,4.591443734,5.791638827,5.94381157,4.907579174,2.988240583,2.998680976,1.388666702,1.991304805,2.966954923,
Puerto Rico,,7.04173847,8.32331253,8.651047012,7.060923719,9.204842468,7.499148395,6.223223355,5.180434598,9.375234036,8.397917946,6.365448574,7.173574976,6.344895849,2.917378491,-0.654567386,6.243087814,5.950682235,6.931946225,7.906824688,4.243465305,1.147947225,-1.556643208,-2.341974633,5.928686528,3.097442645,4.977367449,5.768998904,5.888372738,4.334952397,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049443651,-1.263002925,-2.885954759,-4.65959596,1.187663555,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260546,6.631653,8.015695702,11.20067201,1.142859324,-4.347630545,6.900230414,5.602597313,2.815966153,5.638937823,4.589339924,1.618104215,2.135375078,-0.173113548,-1.879979089,2.807438851,4.14095568,6.381394135,7.489108289,6.44063924,3.950522763,4.368206463,1.089476408,-2.043276532,0.964837925,4.28278046,3.504247069,4.400867754,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506344739,2.849325949,2.235976555,
Paraguay,,6.900285514,3.300258518,4.710291337,4.212477358,6.167974759,1.991503333,9.150367204,4.527073841,4.701151408,5.553425736,5.538151939,6.631297476,7.302812907,8.381525438,6.852444715,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.17045885,-1.397617717,-3.042617885,2.816599447,4.523135678,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.359120793,-0.257971434,11.14373579,4.249111045,-0.538512943,8.417495285,4.860890371,3.080374008,4.31290497,4.953771979,3.356172153,-0.029914393,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118512026,1.215151515,14.66722553,14.33420366,8.280429322,-8.556183567,-9.310639083,-12.4891918,14.01586702,21.92523884,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,0.949014485,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,4.398701814,-3.129961111,-0.94866153,6.001968585,-2.411520378,5.440240999,-2.550122579,0.850116283,4.785459859,3.919795794,0.183908517,5.350176611,2.95705469,4.789171879,4.364568891,3.01168023,-1.089429191,1.674877897,4.737821071,-1.13213607,1.10088525,1.951642927,2.067259414,3.95772437,2.209268649,2.439637405,1.2044228,1.802051199,-0.914873973,3.051363104,3.608352214,0.815298316,3.353527848,3.52631695,3.618959834,3.647417297,4.147688643,2.865600016,0.638678223,
Post-demographic dividend,,4.693010793,5.879145061,5.444818966,6.543492517,5.504805207,6.042277846,4.635576717,6.222563605,5.757447273,2.628457059,3.763832081,5.406369219,6.158737366,0.956543399,0.043676687,4.729630002,3.712223881,4.241493187,3.884445072,1.240370042,1.956240071,0.357043246,3.040489118,4.648284555,3.746765616,3.157270673,3.532813283,4.754619174,3.849674335,2.837218723,1.247591325,1.805025042,0.95642817,2.958328956,2.682516749,2.83668937,2.930929061,2.648654403,3.291017014,3.926609001,1.548222568,1.516276554,2.026418901,3.128719908,2.753972157,2.982478562,2.661163261,0.226928373,-3.474666992,2.840003115,1.602608324,1.126983442,1.350807222,1.888866394,2.101559497,1.650046235,2.431958165,2.101345833,1.577572135,
French Polynesia,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.730011832,5.556040641,5.334323299,4.753345721,3.064191883,-1.49760469,1.234872192,0.774808391,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,1.906067707,2.040665131,3.770962304,3.608723653,2.953674037,4.702997747,7.319448529,4.474523775,4.152627412,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.755069439,1.399915805,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.536331301,1.341875441,
Rwanda,,-4.297526048,11.33379837,-9.820444414,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425245,1.206640702,0.263068272,3.438088136,1.409823571,-2.113825423,19.50457717,1.99410948,9.150840818,11.86990804,8.951612331,5.43619948,1.810846446,5.980349936,-4.240773281,4.402748336,5.472137486,-0.024036108,4.498824993,-0.036534274,-2.399291097,-2.514379655,5.872725238,-8.108691877,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669491,4.351888326,8.37091824,8.484564136,13.19207266,2.202365531,7.447679676,9.377899425,9.227077874,7.633281208,11.16124324,6.248259929,7.334656108,7.958406046,8.641500169,4.719854196,6.167166701,8.856844355,5.970744298,3.976289694,8.579424541,9.428675224,
South Asia,,4.09241146,3.30085846,5.397027811,7.683941662,-1.064824016,0.945532874,6.463834429,4.329619668,5.941767455,5.68804375,0.828260737,-1.537873068,3.737235472,2.203263061,7.382306768,2.383483154,6.456337393,6.024968503,-3.136576385,6.507988156,6.32961465,3.749885842,6.777674581,4.140520871,5.391444736,4.807159863,4.162275814,8.608640161,5.487871757,5.429049538,1.861542662,5.706645426,4.425702397,6.096768073,6.989914547,6.895377276,3.814298502,5.633230094,7.826881973,4.062669793,4.496537842,3.647415817,7.377364275,7.579822481,7.602138261,7.71658378,7.332365299,3.237683417,7.134107587,7.703499456,5.137576602,5.501987272,6.087552641,6.9926022,7.480328778,7.778356158,6.829018711,6.0959496,4.142921617,
Saudi Arabia,,,,,,,,,,6.037886549,58.64733065,20.51221675,22.93064025,24.17052854,16.22806527,-8.928614314,17.8209742,7.093359899,-5.219726067,11.91943156,5.652457601,1.943004458,-20.72988831,-16.05138621,-4.661451926,-9.794502265,17.01274626,-6.632496015,13.10931294,-0.503015881,15.19342589,15.00788025,3.987540164,-1.363741432,0.55872019,0.212091345,2.637424215,1.103782052,2.893362521,-3.763285218,5.625416146,-1.210743868,-2.819174403,11.24206139,7.958441666,5.573850122,2.788402224,1.847130255,6.249772752,-2.059249189,5.03948403,9.996846552,5.411444902,2.699254721,3.652481701,4.106408869,1.670624757,-0.741502652,2.434110778,0.331435729,
Sudan,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469317028,-1.967695859,0.5215551,4.394695833,2.679425668,4.906041879,4.699976039,0.767861504,-2.289949359,-2.503537273,
Senegal,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.31064773,5.069516436,7.843064628,-5.326392721,3.74576436,3.283470694,3.113339715,6.094374588,-0.592431002,3.977856085,-0.675638151,2.555825439,1.242647228,1.300780408,-0.017328659,5.363472887,2.012125113,3.124033282,5.898672563,6.347115795,3.198988036,4.580916442,0.654803648,6.683228178,5.870772213,5.622606856,2.461570254,4.938485083,4.056375727,2.092527084,3.56274539,1.458388671,5.117394237,2.82210565,6.613500103,6.367043651,6.356068572,7.407486186,6.379556584,5.271192358,
Singapore,,8.136887714,7.554046406,10.04062132,-3.103332855,7.834583498,10.17957495,12.50872238,13.52722279,13.83333659,13.942261,12.41375506,13.31555072,10.60261926,6.117604351,3.981687992,7.437176853,6.85269968,7.777287657,9.554173336,10.11321778,10.81613733,7.102114839,8.554599663,8.792386562,-0.62285124,1.342869111,10.79776991,11.26375069,10.15861032,9.821049131,6.688502513,6.63968959,11.46277474,11.09764794,7.20090749,7.47137959,8.319916527,-2.195377826,5.724008424,9.039146751,-1.069015885,3.914609745,4.535779654,9.819591677,7.359033677,9.00514373,9.022133014,1.868245534,0.120982742,14.52563899,6.337870814,4.461608951,4.837298646,3.938002729,2.988520676,3.243474168,4.336604919,3.438111042,0.733309935,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,-1.792929293,-1.671380818,3.896443515,0.176189278,-3.140703518,-0.207522698,8.422147128,1.246703428,4.262372721,2.20304338,6,12.70440252,3.999255952,8.10230728,10.09265387,1.608055305,-0.917024109,1.298701299,-0.486295314,-14.27513698,-7.963378822,-2.796546547,6.526356439,6.652166032,5.540448674,4.863123994,4.453316953,5.807115554,2.556620814,8.616718602,7.2720469,1.860465116,5.331050228,1.051262599,1.415701416,5.879864636,5.343587695,3.94424955,1.194928396,
Sierra Leone,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.211182649,3.446162621,5.507686458,
El Salvador,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.570846686,-2.086120492,2.105085752,3.815356138,2.814390129,2.235729888,1.711223206,2.395028298,2.546533135,2.249942252,2.430960499,2.382362908,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.457327998,2.459375884,0.602381214,1.312771405,,
Somalia,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.264082643,7.207379839,3.340877358,-9.424161606,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.24851344,
Sub-Saharan Africa (excluding high income),,1.438741975,5.839919829,6.342638207,5.396518008,4.970994718,1.546888938,-0.557191518,3.039305102,8.970993751,9.983206596,7.479811372,2.674180555,4.305084493,7.908740809,-0.136501999,5.214397549,2.356393872,-0.32400246,4.125602906,4.119977323,-0.459318097,-1.147102114,-2.475474019,2.578546207,1.767106586,1.575395449,2.641227636,4.500437998,2.487982056,2.371098288,0.351778609,-0.392507514,-0.930597261,1.16657309,3.408936863,5.096846919,3.530296249,2.350022005,2.176465184,3.425914966,4.264232337,6.400056776,4.235123605,6.532426793,6.230805071,6.174249048,6.490481967,5.353632011,3.09842847,5.585394137,4.484024803,4.132322978,4.967567397,4.662824037,2.773946317,1.139461821,2.368830827,2.375180383,2.279564761,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,
Sub-Saharan Africa,,1.435339319,5.841209421,6.344588649,5.396796391,4.967766639,1.553118838,-0.556591318,3.041865889,8.965681621,9.98260267,7.484303702,2.676282407,4.307928368,7.904605048,-0.134554191,5.221115824,2.370546927,-0.290366453,4.131152198,4.040652306,-0.438639624,-1.118322681,-2.461906212,2.58977201,1.798181084,1.615354131,2.676357725,4.514253246,2.505543619,2.402957021,0.378839736,-0.342100215,-0.883230801,1.186235422,3.411573897,5.10038015,3.554057744,2.384514003,2.179627213,3.462302956,4.250093522,6.355542581,4.239592072,6.507209576,6.197680193,6.166762311,6.487800369,5.347901015,3.096939445,5.576764524,4.483468245,4.125614017,4.956723739,4.656190462,2.780977893,1.161199661,2.380923194,2.386513219,2.287465964,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.786540037,3.011530336,4.432456491,3.678061394,4.321649558,4.678973609,7.922443731,5.26668984,9.653688968,8.488821066,6.208943857,0.990521916,7.165859681,6.411525294,3.203816819,3.165979424,3.24509636,2.833570389,2.184404093,1.034673695,1.983372355,1.721978626,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37687824,6.573476922,3.832223902,7.093773747,9.115642105,3.253605149,8.186174056,2.426282361,6.671984262,4.398201685,3.141975852,4.814794386,6.5499331,3.911339748,4.164766921,3.848982387,2.945267908,1.301623446,
